variant,size,layers,step,moves_n,moves_mean,moves_std,moves_median,moves_min,moves_max,moves_ci95,tau_n,tau_mean,tau_std,tau_median,tau_min,tau_max,tau_ci95,entropy_n,entropy_mean,entropy_std,entropy_median,entropy_min,entropy_max,entropy_ci95,gini_n,gini_mean,gini_std,gini_median,gini_min,gini_max,gini_ci95,drift_n,drift_mean,drift_std,drift_median,drift_min,drift_max,drift_ci95
without_influencer,80,3,15,7,0.0,0.0,0.0,0,0,0.0,7,0.6774817142857142,0.0013842861835961322,0.678036,0.674837,0.67882,0.0010254935558386712,7,0.6853891428571428,0.015564146131719636,0.686788,0.658192,0.704171,0.011530080809407475,7,0.3079295714285714,0.007183036309183441,0.308779,0.295587,0.316745,0.005321267765085063,7,0.007473714285714286,0.0009058934290311992,0.007539,0.005812,0.008588,0.0006710952437123462
without_influencer,80,3,16,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.28,7,0.6779162857142857,0.0013822347502366722,0.67848,0.675239,0.679205,0.0010239738327385544,7,0.6835214285714286,0.01571316815982849,0.685047,0.656005,0.703451,0.011640477872756495,7,0.3071205714285714,0.0072287535084352055,0.30812,0.294674,0.316454,0.0053551355402454625,7,0.006170285714285714,0.0009113515081616816,0.006566,0.004701,0.007116,0.000675138645316649
without_influencer,100,1,1,7,2378.4285714285716,32.06169647651826,2367.0,2349,2445,23.75163713655685,7,0.14805357142857142,0.0020094262744328227,0.149035,0.145281,0.150351,0.0014886038160191147,7,0.9207865714285715,0.01272219589087177,0.922525,0.905072,0.938571,0.009424734608210462,7,0.40836700000000004,0.005342224255869465,0.408794,0.401866,0.415791,0.003957575112110955,7,0.31427128571428575,0.0023185166748221834,0.313645,0.312004,0.319201,0.0017175811889980645
without_influencer,100,1,2,7,970.0,32.85828155376763,975.0,921,1003,24.34175562005885,7,0.3287752857142857,0.002770345749437903,0.327097,0.326087,0.332201,0.0020523008516297073,7,0.6526361428571429,0.012336628705182111,0.658552,0.634576,0.666842,0.009139102439838743,7,0.2948658571428572,0.005512732638434161,0.29714,0.287087,0.301266,0.004083889489591996,7,0.2340072857142857,0.0016110756980234984,0.233555,0.232472,0.236184,0.001193501579275592
without_influencer,100,1,3,7,237.42857142857142,23.782746847642468,228.0,209,275,17.618505422802844,7,0.4602564285714286,0.004071316488849872,0.459461,0.454884,0.466331,0.0030160734626773675,7,0.5169572857142857,0.012794766843183506,0.524071,0.499938,0.530521,0.009478495922033191,7,0.2357007142857143,0.005743717690203956,0.238694,0.228135,0.241708,0.004255005610587763,7,0.15778328571428574,0.0015425165276570802,0.158632,0.155502,0.159315,0.0011427122351085012
without_influencer,100,1,4,7,48.57142857142857,11.559370554621372,51.0,29,64,8.563301543991857,7,0.5343784285714286,0.0027400752335865136,0.532888,0.531763,0.538438,0.0020298761396696004,7,0.4600345714285714,0.010878239729802204,0.465478,0.443103,0.470493,0.008058712767615753,7,0.2110864285714286,0.004883251097958647,0.213567,0.203364,0.215885,0.0036175630385108727,7,0.11214414285714285,0.0012003462595672743,0.112562,0.10979,0.113525,0.0008892289531948453
without_influencer,100,1,5,7,13.857142857142858,3.848314411469495,14.0,8,18,2.850871211869569,7,0.5741035714285714,0.002570930885700291,0.573061,0.571806,0.578582,0.0019045722532194304,7,0.4316747142857143,0.007817750267058625,0.434453,0.418432,0.439904,0.005791470445220848,7,0.19877271428571427,0.003638023992695571,0.199685,0.192542,0.202536,0.0026950858895404438,7,0.08876957142857143,0.000998503356219177,0.088516,0.087434,0.090308,0.0007397016378693962
without_influencer,100,1,6,7,5.714285714285714,3.3022358947782493,4.0,4,13,2.4463305854551494,7,0.6017825714285714,0.0023817551551424203,0.601278,0.599317,0.605718,0.001764428910818838,7,0.4099067142857143,0.0096425751006372,0.415909,0.395246,0.417737,0.007143319600073902,7,0.18918685714285716,0.004486738920737095,0.191827,0.18214,0.192801,0.0033238227069445196,7,0.06857957142857142,0.0004209544144531762,0.068565,0.067936,0.069099,0.0003118473943026179
without_influencer,100,1,7,7,2.2857142857142856,1.3801311186847083,2.0,1,5,1.02241544067631,7,0.6214395714285715,0.002584962466338896,0.621524,0.618461,0.625762,0.0019149669936232992,7,0.3917834285714286,0.008966909981651847,0.39574,0.376374,0.400846,0.006642779875242993,7,0.18105514285714283,0.004203913154374591,0.182698,0.173691,0.185219,0.0031143024471407157,7,0.054939857142857144,0.0005254910175481673,0.055015,0.054203,0.05571,0.0003892891936166053
without_influencer,100,1,8,7,1.8571428571428572,0.8997354108424375,2.0,1,3,0.6665333199973326,7,0.635646,0.0027524556308866858,0.635795,0.632622,0.640331,0.002039047666338381,7,0.3770587142857143,0.010573300867661674,0.381176,0.358043,0.387602,0.00783281089721095,7,0.17448842857142857,0.004935121168966467,0.176042,0.165537,0.179399,0.0036559889248555834,7,0.04453385714285714,0.0005770056119228607,0.044293,0.043783,0.045412,0.0004274517391862307
without_influencer,100,1,9,7,2.4285714285714284,1.8126539343499313,2.0,1,6,1.3428328265275615,7,0.646153,0.0027384143221944914,0.64638,0.642946,0.650657,0.0020286457192915624,7,0.36533885714285713,0.009761634535748806,0.369387,0.346844,0.374561,0.007231520063905422,7,0.16914357142857142,0.004550008053368074,0.170772,0.160438,0.173482,0.003370693136314843,7,0.03618185714285714,0.0005452361655195633,0.036003,0.03559,0.036999,0.00040391660393370013
without_influencer,100,1,10,7,1.4285714285714286,1.2724180205607034,1.0,0,3,0.9426204609137937,7,0.6539751428571429,0.0028198144400280473,0.653778,0.650932,0.658904,0.00208894777046565,7,0.35680128571428565,0.0097298383459385,0.360373,0.338729,0.366062,0.0072079651168597296,7,0.16531785714285713,0.004561979374079176,0.166793,0.156745,0.169538,0.003379561614805487,7,0.030463571428571427,0.0005226677903292084,0.030412,0.029742,0.031169,0.0003871977176241266
without_influencer,100,1,11,7,2.4285714285714284,1.3972762620115438,2.0,0,4,1.035116740598212,7,0.6600148571428572,0.002817522222838821,0.659769,0.656982,0.665037,0.0020872496722082272,7,0.3497445714285714,0.009977420739802833,0.353115,0.330741,0.358928,0.007391376720945385,7,0.16213799999999998,0.004670453297058012,0.163734,0.153128,0.166389,0.003459920221508009,7,0.02555414285714286,0.0002774499525869058,0.025447,0.025302,0.026004,0.00020553780122725159
without_influencer,100,1,12,7,2.142857142857143,1.4638501094227998,2.0,0,4,1.0844353369380766,7,0.6647481428571428,0.0028572668425479127,0.664561,0.661806,0.669947,0.0021166928985251097,7,0.3433811428571429,0.010274247489533754,0.34638,0.323468,0.353778,0.007611269054378079,7,0.15932328571428572,0.004742624509498438,0.160458,0.150035,0.163948,0.0035133854038899128,7,0.021987857142857142,0.0003538843636799212,0.022047,0.02134,0.022463,0.0002621612053679947
without_influencer,100,1,13,7,2.142857142857143,1.7728105208558367,2.0,0,5,1.31331641275056,7,0.6684832857142856,0.00280657405118089,0.66823,0.665791,0.673638,0.0020791391531432635,7,0.338157,0.010367173980084124,0.339802,0.318539,0.349097,0.007680109961955836,7,0.1570255714285714,0.004795446585291196,0.15774,0.147848,0.161864,0.0035525165452488265,7,0.019002714285714286,0.0006009638686548227,0.019025,0.018166,0.019795,0.0004452002641508645
without_influencer,100,1,14,7,2.142857142857143,1.4638501094227998,3.0,0,4,1.0844353369380766,7,0.671552,0.0028340914475953943,0.671258,0.668604,0.676876,0.0020995243256826976,7,0.3345737142857143,0.010211029456985644,0.336507,0.315088,0.344062,0.007564436480478905,7,0.15535928571428573,0.004809270170351063,0.156103,0.146117,0.159986,0.0035627572003716435,7,0.01680814285714286,0.0005156220930653993,0.016969,0.015701,0.017147,0.00038197819204766124
without_influencer,100,1,15,7,1.5714285714285714,1.7182493859684491,1.0,0,5,1.2728969583853464,7,0.6741634285714285,0.0027667906111078287,0.673813,0.671347,0.679524,0.00204966716829831,7,0.33026085714285713,0.009347657272075727,0.331403,0.312182,0.340392,0.006924841415233508,7,0.15345628571428574,0.004447952739342968,0.153744,0.144836,0.158362,0.003295089501667597,7,0.014930571428571428,0.00047630202502993717,0.015048,0.013975,0.015387,0.0003528494780119893
without_influencer,100,1,16,7,1.4285714285714286,1.7182493859684491,1.0,0,5,1.2728969583853464,7,0.6763537142857142,0.0027432970864931677,0.676008,0.673516,0.681755,0.0020322629217041127,7,0.32774042857142854,0.009555969231448004,0.329014,0.308847,0.337623,0.007079161074327005,7,0.15231414285714284,0.004564574146933885,0.152719,0.143307,0.157126,0.003381483849436518,7,0.013195142857142858,0.0005753695706736172,0.0131,0.012297,0.013941,0.00042623974286779004
without_influencer,100,2,1,7,366.85714285714283,19.160972238977255,371.0,347,392,14.194646878312964,7,0.35943214285714287,0.0013691409019979763,0.359181,0.357955,0.362088,0.0010142737742181228,7,1.098061857142857,0.006942984911130834,1.096306,1.09198,1.112218,0.005143435200771282,7,0.4800552857142857,0.002640807118684581,0.479411,0.477017,0.485465,0.001956337291027967,7,0.32184414285714286,0.0015515561466445402,0.32139,0.320138,0.323822,0.0011494088785690309
without_influencer,100,2,2,7,19.285714285714285,3.5923198500080558,20.0,15,26,2.6612277868182073,7,0.5030071428571429,0.0016636218950001106,0.503569,0.500316,0.505057,0.0012324283467474591,7,0.9223042857142857,0.012800571233533377,0.92132,0.900076,0.941947,0.00948279587457904,7,0.4094845714285714,0.0055645404679135636,0.409436,0.399719,0.417644,0.004122269266767201,7,0.20269671428571429,0.0010569983781579704,0.202456,0.201431,0.204829,0.0007830353565452863
without_influencer,100,2,3,7,3.2857142857142856,1.4960264830861913,3.0,1,5,1.108271928123539,7,0.5697302857142857,0.0017394807380638688,0.569306,0.567375,0.572559,0.001288625364125152,7,0.7909431428571428,0.012628039481362775,0.791968,0.76854,0.810496,0.009354982563917475,7,0.35442871428571426,0.005554487786594608,0.354696,0.344524,0.362825,0.004114822136228982,7,0.13668428571428573,0.0007378472548085912,0.136825,0.135487,0.137919,0.0005466048956970689
without_influencer,100,2,4,7,0.7142857142857143,0.9511897312113419,0.0,0,2,0.7046512139586032,7,0.6056608571428571,0.0014180796203047989,0.605277,0.603701,0.608084,0.0010505280840922965,7,0.7108875714285714,0.014183631761730887,0.710773,0.684063,0.732112,0.010507381452191917,7,0.3199378571428571,0.006196286049685231,0.319872,0.308159,0.329004,0.00459027294311206,7,0.09526242857142857,0.0008627647143810117,0.095284,0.094173,0.0968,0.000639145044779872
without_influencer,100,2,5,7,1.8571428571428572,1.2149857925879117,2.0,0,3,0.9000740710260091,7,0.6257222857142857,0.0014355896250072802,0.625343,0.624027,0.62834,0.0010634996771038548,7,0.6664818571428571,0.013709422750169172,0.668205,0.641364,0.686707,0.01015608250025568,7,0.30077914285714286,0.006093608603243552,0.301987,0.289629,0.30964,0.004514208426320906,7,0.06903842857142857,0.0008727536607662854,0.068752,0.067894,0.070462,0.0006465449598184707
without_influencer,100,2,6,7,0.7142857142857143,0.7559289460184544,1.0,0,2,0.5599999999999999,7,0.6377358571428572,0.0012524257035278373,0.637294,0.636385,0.639939,0.0009278099451935285,7,0.6390097142857142,0.014031519206347362,0.639023,0.613326,0.659465,0.010394694894198015,7,0.2889714285714286,0.006261063351038234,0.28955,0.27754,0.298048,0.004638260639507005,7,0.05257928571428572,0.0007244486902202969,0.05263,0.051565,0.053428,0.0005366791001458259
without_influencer,100,2,7,7,0.42857142857142855,0.5345224838248488,0.0,0,1,0.3959797974644665,7,0.6459105714285714,0.001169566138523574,0.645683,0.644589,0.647872,0.0008664267204251448,7,0.6190884285714287,0.014787091497396694,0.618986,0.592059,0.639418,0.010954430680499411,7,0.2803962857142857,0.006624269839368102,0.280835,0.268411,0.28958,0.0049073277714590585,7,0.04117928571428571,0.0005584015025904182,0.041313,0.040138,0.041671,0.0004136696221221305
without_influencer,100,2,8,7,0.5714285714285714,0.7867957924694432,0.0,0,2,0.5828664798505171,7,0.6515922857142857,0.0010354544435956044,0.651339,0.650369,0.653149,0.0007670753864733976,7,0.6040565714285714,0.01409262672294916,0.605672,0.578958,0.625846,0.010439963976004265,7,0.2739267142857143,0.006285325998288542,0.275004,0.262836,0.283638,0.004656234660123274,7,0.032844142857142856,0.0006454916546249698,0.033176,0.031858,0.033471,0.00047818690962147137
without_influencer,100,2,9,7,0.5714285714285714,0.7867957924694432,0.0,0,2,0.5828664798505172,7,0.6557804285714285,0.0010158677501103453,0.655593,0.654638,0.657288,0.0007525653608823545,7,0.5942608571428571,0.014292299458433003,0.597635,0.56656,0.612076,0.010587883608477512,7,0.269667,0.006341452173332752,0.271453,0.257691,0.277805,0.004697813512461586,7,0.02628314285714286,0.0006370487758854446,0.026338,0.025471,0.027347,0.000471932337523082
without_influencer,100,2,10,7,0.2857142857142857,0.48795003647426666,0.0,0,1,0.36147844564602555,7,0.6589064285714287,0.0010176387468289563,0.658729,0.657866,0.660391,0.0007538773336115978,7,0.5858938571428572,0.013898338622878315,0.588535,0.560325,0.60443,0.010296033337267984,7,0.26601714285714284,0.0062123640274475,0.267502,0.254846,0.274494,0.004602183675720326,7,0.022019714285714285,0.0007454608673578404,0.022068,0.020812,0.023229,0.0005522451388046191
without_influencer,100,2,11,7,0.7142857142857143,0.7559289460184544,1.0,0,2,0.5599999999999999,7,0.6613068571428571,0.0009967201928611424,0.661081,0.660313,0.662716,0.0007383806519675288,7,0.5789442857142857,0.013149303285906884,0.582351,0.555864,0.596124,0.009741140194316739,7,0.2629487142857143,0.005889726980494256,0.264649,0.252956,0.270903,0.004363170806527442,7,0.018335571428571427,0.0007839157814337923,0.018348,0.016866,0.019208,0.0005807329378179497
without_influencer,100,2,12,7,0.5714285714285714,0.5345224838248488,1.0,0,1,0.3959797974644666,7,0.6632202857142857,0.0009180656683639611,0.663181,0.662254,0.664419,0.0006801125648008486,7,0.573287,0.012343424200763736,0.576861,0.551578,0.589701,0.009144136613415182,7,0.26047442857142855,0.0055392141698121415,0.262227,0.251052,0.268113,0.00410350728257345,7,0.015545714285714286,0.0009535990971552129,0.015608,0.013953,0.016686,0.0007064360972279562
without_influencer,100,2,13,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.28,7,0.6648759999999999,0.0007965624060088789,0.664768,0.663997,0.665987,0.0005901016884119836,7,0.5681351428571428,0.011651085277469097,0.571366,0.547288,0.582667,0.008631244761492988,7,0.2582508571428571,0.005171158136838434,0.259856,0.249331,0.265038,0.0038308475576735368,7,0.013348857142857143,0.0011292211812530249,0.013454,0.011289,0.014463,0.0008365387578189867
without_influencer,100,2,14,7,0.0,0.0,0.0,0,0,0.0,7,0.6662177142857143,0.0007235571192116633,0.666091,0.665351,0.667226,0.0005360186150996374,7,0.5644867142857143,0.010777872435601325,0.566119,0.545394,0.578243,0.007984359635554153,7,0.256669,0.004804041042011753,0.257629,0.248574,0.263274,0.0035588834078869934,7,0.011160571428571428,0.0009084170953078871,0.011316,0.009882,0.012645,0.0006729648018532123
without_influencer,100,2,15,7,0.0,0.0,0.0,0,0,0.0,7,0.6673185714285713,0.0006915725696176649,0.66727,0.666446,0.668302,0.0005123241291734338,7,0.5612455714285715,0.010622688656160183,0.562083,0.543561,0.574948,0.007869397882938695,7,0.25533757142857144,0.004775681202967896,0.256005,0.247772,0.261866,0.003537874145114076,7,0.009717714285714286,0.0005279153070603007,0.00949,0.009131,0.010465,0.00039108513242003983
without_influencer,100,2,16,7,0.2857142857142857,0.48795003647426666,0.0,0,1,0.3614784456460256,7,0.668217142857143,0.0006555215299213956,0.668197,0.667405,0.669122,0.0004856171452217638,7,0.5589842857142857,0.010459860654175165,0.560128,0.540725,0.572246,0.00774877321101433,7,0.2543668571428572,0.004703557782096839,0.255124,0.246555,0.260674,0.00348444436722222,7,0.008806142857142856,0.0003764595722302856,0.008901,0.008274,0.00917,0.00027888515390150605
without_influencer,100,3,1,7,59.42857142857143,5.349677337844556,59.0,53,68,3.9630964325049334,7,0.48466942857142853,0.0010139450769384032,0.484625,0.483379,0.486225,0.0007511410246640327,7,1.1316595714285715,0.0026984047668417717,1.132038,1.128426,1.135607,0.0019990062259032807,7,0.4932492857142857,0.0007753284710980545,0.493377,0.492157,0.494327,0.0005743713692957452,7,0.30108985714285713,0.0015063612258874395,0.301245,0.298331,0.302788,0.0011159280127320008
without_influencer,100,3,2,7,9.0,3.4641016151377544,8.0,6,16,2.56624238917527,7,0.5799647142857143,0.001115836116145754,0.580448,0.577889,0.58123,0.0008266229628232417,7,0.9633782857142857,0.004941933215327959,0.962221,0.957787,0.973036,0.0036610353594213256,7,0.42654142857142857,0.0024504742981133706,0.426043,0.423292,0.431127,0.001815336764349795,7,0.19190485714285715,0.001482499064482162,0.191879,0.190452,0.194644,0.0010982506761815984
without_influencer,100,3,3,7,2.0,1.4142135623730951,2.0,1,5,1.0476640682967036,7,0.619914,0.0011192512378073972,0.620438,0.618014,0.621337,0.0008291529203550884,7,0.8619252857142856,0.005372884722204186,0.863718,0.855019,0.870216,0.003980288703431782,7,0.38436842857142856,0.002247956098113936,0.38511,0.381714,0.387958,0.0016653091822641632,7,0.12775142857142857,0.001214671540944684,0.12749,0.126311,0.129477,0.0008998412701508339
without_influencer,100,3,4,7,1.7142857142857142,1.1126972805283737,2.0,0,3,0.8242976808572657,7,0.6415612857142857,0.0010644193588189802,0.642016,0.639514,0.642495,0.0007885328959529923,7,0.801986,0.007286248943500833,0.802606,0.791503,0.814859,0.005397728754602883,7,0.35895128571428575,0.003048529192593586,0.359235,0.354751,0.364458,0.0022583820302744793,7,0.08894971428571428,0.0006866473413831649,0.089165,0.087763,0.089536,0.0005086754690369899
without_influencer,100,3,5,7,1.5714285714285714,1.3972762620115438,1.0,0,4,1.0351167405982122,7,0.6535977142857143,0.0010955693670850904,0.653686,0.651698,0.654814,0.0008116091450117281,7,0.7667365714285715,0.008800881941736368,0.763897,0.758325,0.782444,0.006519784582044615,7,0.3436774285714286,0.0037031872244119067,0.342563,0.340309,0.350195,0.00274335948714953,7,0.06418257142857142,0.0007297739049739656,0.064135,0.063344,0.065398,0.000540624074442368
